Id,SalePrice
2229,256272.7426
2230,153774.3314
2231,212490.7099
2232,181489.7952
2233,186269.8208
2234,239489.9475
2235,215152.1696
2236,255394.2516
2237,318365.5809
2238,197460.0283
2239,104000.1964
2240,146733.6068
2241,174486.5076
2242,114908.1093
2243,120326.8162
2244,99875.78682
2245,98467.63747
2246,140793.275
2247,112723.3784
2248,127429.6984
2249,120070.3702
2250,129544.9024
2251,97633.38603
2252,179929.894
2253,152084.7642
2254,175845.6371
2255,181570.1709
2256,166103.2033
2257,208819.2475
2258,155775.0767
2259,176332.9758
2260,145891.2511
2261,195720.3908
2262,212565.0418
2263,393173.3366
2264,571133.3352
2265,174857.0085
2266,313596.8336
2267,402944.0394
2268,582446.106
2269,148239.3979
2270,189026.0589
2271,206359.4085
2272,195275.0013
2273,154491.5303
2274,178212.8234
2275,170081.1694
2276,192355.7578
2277,187059.9087
2278,144426.4606
2279,127012.2671
2280,116402.6086
2281,159850.9575
2282,184772.7691
2283,108784.9484
2284,113312.1639
2285,140717.0962
2286,122540.9522
2287,364576.1703
2288,277994.7067
2289,383160.5704
2290,496604.0114
2291,344801.7143
2292,446805.9078
2293,513022.1513
2294,429091.2737
2295,518021.6472
2296,292779.9702
2297,346747.7795
2298,342232.9747
2299,380488.9961
2300,337460.03
2301,314594.0348
2302,250596.4162
2303,242088.6077
2304,261611.2553
2305,199462.5032
2306,192293.7191
2307,205291.4737
2308,231117.2989
2309,282003.8276
2310,217655.7794
2311,204808.2556
2312,175276.1623
2313,171944.9416
2314,175176.164
2315,180840.3896
2316,195936.7114
2317,196028.8226
2318,179279.5173
2319,182096.5545
2320,184533.897
2321,235613.362
2322,179769.1429
2323,187478.5942
2324,177499.8634
2325,212451.2228
2326,178020.2819
2327,198745.053
2328,218378.4621
2329,194374.9703
2330,181463.7827
2331,350863.2142
2332,404083.277
2333,320229.9284
2334,250998.0191
2335,277636.2349
2336,307841.7538
2337,197578.5522
2338,266581.1393
2339,211213.9547
2340,408932.5198
2341,214348.6225
2342,232371.3162
2343,229498.5908
2344,209045.1588
2345,232933.3853
2346,214310.9925
2347,199157.3129
2348,244865.2191
2349,183443.8741
2350,320042.4073
2351,259655.2303
2352,251687.3765
2353,258361.87
2354,144958.116
2355,145003.4562
2356,146475.8164
2357,185700.0304
2358,194342.7862
2359,138814.4015
2360,116995.0824
2361,145778.8785
2362,275551.2016
2363,129365.3805
2364,144895.7545
2365,210177.1578
2366,190562.3949
2367,211756.1142
2368,213146.7667
2369,206666.4977
2370,169360.3108
2371,166267.28
2372,191395.349
2373,295326.0898
2374,339703.0053
2375,252902.6158
2376,307959.0608
2377,365826.2167
2378,155852.0141
2379,200934.6572
2380,150140.1059
2381,172734.8613
2382,198113.1795
2383,195278.1816
2384,245734.9652
2385,163230.8911
2386,133324.3499
2387,129870.3835
2388,99188.78288
2389,118422.853
2390,149407.0424
2391,148005.6356
2392,119260.4337
2393,171071.9459
2394,138580.7329
2395,208313.2763
2396,141432.8889
2397,220368.1527
2398,133565.83
2399,70794.28736
2400,71609.14154
2401,131546.9465
2402,136270.5415
2403,145077.265
2404,148928.3611
2405,152374.0129
2406,141373.1034
2407,127780.8685
2408,145763.0156
2409,120025.5477
2410,170268.2504
2411,112768.3801
2412,152097.5325
2413,128514.6181
2414,158951.084
2415,133441.0786
2416,126314.1757
2417,131258.2831
2418,136882.2195
2419,124371.1005
2420,126733.4764
2421,239929.7787
2422,103525.252
2423,109082.9207
2424,157090.9309
2425,193657.3172
2426,127638.5021
2427,128925.509
2428,174322.278
2429,111212.2017
2430,128633.0164
2431,109046.5341
2432,149151.9825
2433,147472.814
2434,134916.3154
2435,158360.6275
2436,106897.0014
2437,109600.0505
2438,121245.1242
2439,102734.5178
2440,121546.5265
2441,83295.22155
2442,97926.0134
2443,129273.8487
2444,133191.3908
2445,89938.20027
2446,133141.9962
2447,169820.8125
2448,119277.145
2449,105105.631
2450,145272.2894
2451,105044.0726
2452,184076.6846
2453,97139.74709
2454,109927.5033
2455,115202.7997
2456,129492.7186
2457,145972.8144
2458,135307.3666
2459,112326.1873
2460,139211.1048
2461,130323.6519
2462,129259.8117
2463,120338.4574
2464,171815.6226
2465,145434.5821
2466,115172.2067
2467,122188.4661
2468,86335.87137
2469,88365.7525
2470,190666.1296
2471,215307.8299
2472,167678.186
2473,112336.8214
2474,78750.87521
2475,215497.4118
2476,112406.2771
2477,125514.3001
2478,153678.5879
2479,107162.6892
2480,156312.0304
2481,124420.497
2482,120486.6553
2483,112039.2738
2484,125397.8572
2485,127097.5789
2486,157370.8254
2487,154089.2242
2488,158457.8415
2489,152674.3245
2490,147845.7165
2491,91547.12324
2492,197325.4583
2493,142658.8163
2494,128703.9924
2495,80023.98942
2496,244740.5408
2497,148792.0856
2498,109568.4775
2499,87883.95939
2500,118389.2814
2501,131965.3176
2502,133935.9045
2503,103451.2327
2504,331348.6508
2505,231996.1392
2506,238844.91
2507,290354.9525
2508,244173.853
2509,213798.6568
2510,210365.7059
2511,171061.6528
2512,205237.5909
2513,218921.1097
2514,239558.8507
2515,154557.1749
2516,179565.7186
2517,154373.6498
2518,160916.3372
2519,232870.2317
2520,219417.3698
2521,184190.0176
2522,220279.0867
2523,117807.7774
2524,135748.8687
2525,146792.3687
2526,142108.0973
2527,121138.6595
2528,133432.0034
2529,108580.4774
2530,127747.2485
2531,258704.9067
2532,222358.4434
2533,192669.7994
2534,225143.7921
2535,296007.5053
2536,232847.4057
2537,239642.4189
2538,185251.17
2539,182501.1042
2540,178880.1243
2541,177936.7586
2542,162187.0139
2543,119308.0287
2544,120915.2696
2545,136406.4231
2546,125075.588
2547,134390.611
2548,146754.5836
2549,158191.1023
2550,1411008.041
2551,136704.6614
2552,129612.7066
2553,73584.67181
2554,88360.28431
2555,120222.4388
2556,102960.0091
2557,103887.2605
2558,137887.386
2559,142436.9598
2560,155063.0011
2561,142522.2322
2562,148937.4329
2563,151292.618
2564,192662.5521
2565,148659.915
2566,152726.4744
2567,151512.9075
2568,223365.7649
2569,240401.1935
2570,122174.9008
2571,197107.076
2572,156705.2382
2573,223720.8219
2574,187824.177
2575,129028.684
2576,115664.6714
2577,126347.3128
2578,84029.54359
2579,58365.68943
2580,73674.46645
2581,87278.3336
2582,102952.9458
2583,302767.1552
2584,171938.4599
2585,181770.6002
2586,220416.5167
2587,194554.0271
2588,136740.5295
2589,145547.2334
2590,196138.5261
2591,227884.3966
2592,209008.8826
2593,244211.0054
2594,180400.9944
2595,196654.5032
2596,288901.382
2597,185237.1414
2598,292070.0653
2599,434456.7741
2600,317884.7094
2601,138938.4921
2602,83412.26624
2603,88516.95554
2604,86620.87015
2605,83410.87086
2606,136777.7109
2607,213658.6607
2608,169207.9025
2609,166735.0009
2610,108695.1234
2611,109543.415
2612,154602.206
2613,128016.4107
2614,121918.5587
2615,150247.7063
2616,151599.4364
2617,186654.12
2618,184809.1735
2619,195073.7195
2620,187085.1382
2621,172964.6358
2622,174310.3226
2623,236227.2049
2624,306329.6469
2625,320689.3796
2626,172616.4829
2627,163303.5249
2628,517147.54
2629,567010.2399
2630,399507.5612
2631,528306.6806
2632,433329.3186
2633,316745.9011
2634,442950.2748
2635,148121.4766
2636,172371.4124
2637,174730.8232
2638,263980.8522
2639,178781.0585
2640,146797.4458
2641,107176.2423
2642,187510.7382
2643,108978.8769
2644,114896.8911
2645,112275.7917
2646,98694.29372
2647,106772.8023
2648,148807.6098
2649,149335.0162
2650,137629.9421
2651,140257.9239
2652,423833.3887
2653,251099.0994
2654,264771.0504
2655,421488.4623
2656,331868.8617
2657,360563.5027
2658,322245.487
2659,315015.6758
2660,381118.3231
2661,358515.325
2662,372820.067
2663,298342.8214
2664,272747.8577
2665,329869.3194
2666,282115.2653
2667,176709.7267
2668,182555.61
2669,184879.6927
2670,276876.4835
2671,186061.5638
2672,196280.3187
2673,199534.1314
2674,195373.6162
2675,179265.9133
2676,187146.5197
2677,203109.6899
2678,234662.9904
2679,261838.208
2680,279845.4809
2681,410734.2521
2682,315679.5636
2683,587536.7781
2684,318988.7939
2685,326088.9713
2686,253286.7877
2687,312770.9947
2688,218462.3216
2689,208375.8576
2690,456024.9864
2691,193797.1674
2692,144124.6404
2693,203339.4954
2694,133024.8277
2695,189083.7719
2696,181548.5143
2697,184184.4973
2698,185062.2434
2699,171602.5842
2700,152659.9989
2701,139230.6647
2702,103078.7629
2703,118157.3368
2704,135869.6052
2705,112331.5446
2706,104298.2497
2707,112072.2652
2708,132622.845
2709,100746.6275
2710,124066.664
2711,444077.053
2712,406527.47
2713,168653.3911
2714,157629.6582
2715,174304.1869
2716,150489.9841
2717,192447.8374
2718,216765.2334
2719,160796.3734
2720,172901.9413
2721,128996.0384
2722,163459.2108
2723,133650.2552
2724,125997.0735
2725,123063.23
2726,150330.7193
2727,179453.2503
2728,177312.7308
2729,145472.4775
2730,147937.6306
2731,132377.5976
2732,133433.1759
2733,153301.2107
2734,132808.7661
2735,131519.5188
2736,136103.4862
2737,121773.4449
2738,135114.226
2739,152463.4309
2740,135664.925
2741,143305.8068
2742,150100.4791
2743,157843.1528
2744,159684.8572
2745,139310.6358
2746,136964.6697
2747,139670.8075
2748,124088.3247
2749,130880.6536
2750,135788.7392
2751,135185.2272
2752,203607.6377
2753,148408.1076
2754,225025.4523
2755,136586.8155
2756,103135.0092
2757,74547.24576
2758,99047.44207
2759,159730.7162
2760,119088.9834
2761,138213.0931
2762,137439.1995
2763,178599.2806
2764,140526.0367
2765,274738.3354
2766,107989.4168
2767,90668.89699
2768,129477.4558
2769,132148.0548
2770,130401.7952
2771,103671.8787
2772,105651.6842
2773,163477.0011
2774,139985.3618
2775,107664.6362
2776,132957.318
2777,147947.8459
2778,98970.5983
2779,115288.0449
2780,97167.73975
2781,103695.1314
2782,103296.3895
2783,104587.7199
2784,126664.0871
2785,141430.5386
2786,75977.48498
2787,122384.7825
2788,79739.54268
2789,159276.7895
2790,94036.14727
2791,113717.5392
2792,53186.53688
2793,131624.7024
2794,104038.59
2795,119047.3047
2796,101269.0493
2797,202843.1353
2798,105531.852
2799,108941.2176
2800,70616.67653
2801,103478.5641
2802,127459.037
2803,179818.1792
2804,121234.3527
2805,92554.65072
2806,87734.92962
2807,162048.7625
2808,144635.5688
2809,135553.5558
2810,122998.548
2811,158096.1677
2812,173552.177
2813,157544.2412
2814,159577.7585
2815,88856.02589
2816,235524.868
2817,165575.3375
2818,137957.8117
2819,163789.4481
2820,134621.8587
2821,92774.33096
2822,184803.4404
2823,332025.7024
2824,176188.3534
2825,137774.3263
2826,131426.0381
2827,130664.3217
2828,222573.0479
2829,214785.8469
2830,235564.4439
2831,169096.5514
2832,252826.6199
2833,300275.879
2834,228690.9361
2835,218094.979
2836,189225.638
2837,161503.0167
2838,157802.8461
2839,176392.1425
2840,201889.366
2841,194867.496
2842,225478.0959
2843,147646.9898
2844,168963.3331
2845,130729.4246
2846,204094.8925
2847,207579.4385
2848,217432.5689
2849,195369.1484
2850,269726.8637
2851,200240.0428
2852,233050.0154
2853,236043.0491
2854,138196.6915
2855,198772.594
2856,199499.1567
2857,185444.9719
2858,202828.2559
2859,114006.1976
2860,136997.5081
2861,117120.1869
2862,181011.4908
2863,131144.1244
2864,262837.2594
2865,141630.9951
2866,139397.9353
2867,119883.5922
2868,103992.8108
2869,98184.76251
2870,117304.2619
2871,77408.89128
2872,65224.71269
2873,96516.19323
2874,135191.2742
2875,119961.8209
2876,159890.6208
2877,145786.6233
2878,160943.5568
2879,144416.168
2880,105707.3423
2881,153238.6678
2882,178181.0325
2883,192294.0309
2884,195613.2806
2885,177175.8324
2886,248183.355
2887,101641.6029
2888,137270.7916
2889,67398.20525
2890,90844.11356
2891,137335.3681
2892,38610.94129
2893,59521.02585
2894,47522.82078
2895,354250.2397
2896,283526.2576
2897,191076.8928
2898,148437.6269
2899,194472.4813
2900,160163.3309
2901,204301.8808
2902,163676.1583
2903,325338.6264
2904,344069.2896
2905,74285.44916
2906,195078.6401
2907,106184.9576
2908,128314.6771
2909,154381.2301
2910,77605.42978
2911,79511.86997
2912,147364.214
2913,80878.48186
2914,77528.0485
2915,84765.99208
2916,80664.39743
2917,165609.8674
2918,118490.3798
2919,216977.7653
