Id,SalePrice
1822,150800.0445
1823,57555.66528
1824,128214.7734
1825,127798.9918
1826,104833.3986
1827,105304.036
1828,122082.2286
1829,135989.5502
1830,141018.6111
1831,153005.9501
1832,74492.97933
1833,137839.0264
1834,123432.1922
1835,111634.7376
1836,111854.0821
1837,83780.64188
1838,122766.3363
1839,105600.4586
1840,144317.5364
1841,137711.811
1842,95814.30825
1843,124833.6514
1844,149872.3694
1845,141417.6346
1846,149067.5464
1847,160870.448
1848,59202.15585
1849,111896.9526
1850,117703.2697
1851,148214.2466
1852,131764.6847
1853,117720.7538
1854,170166.8199
1855,151237.6615
1856,231024.7645
1857,131668.4852
1858,137544.0033
1859,124863.1339
1860,139805.6613
1861,124237.611
1862,330444.9308
1863,310651.7872
1864,310665.7843
1865,330549.2198
1866,305917.6767
1867,227062.1458
1868,265005.9584
1869,206551.1055
1870,226586.7684
1871,252150.9809
1872,176024.21
1873,237919.1473
1874,149540.4226
1875,195405.0275
1876,198459.0665
1877,206876.3604
1878,205954.8966
1879,125183.4282
1880,137179.3456
1881,236596.3088
1882,243199.336
1883,186719.3291
1884,202227.8562
1885,231052.678
1886,271455.615
1887,212555.0039
1888,268053.558
1889,171428.3685
1890,115353.6744
1891,138014.9935
1892,99155.48312
1893,123812.1877
1894,122751.862
1895,132026.675
1896,122949.2426
1897,105003.9782
1898,123450.0698
1899,165447.7878
1900,169185.3174
1901,163793.1457
1902,150468.8308
1903,227246.0648
1904,148401.4899
1905,200782.1914
1906,131597.177
1907,197896.5033
1908,119144.4614
1909,143548.2712
1910,125124.757
1911,227547.9184
1912,321500.9543
1913,137399.9828
1914,77803.55059
1915,264647.133
1916,57574.58503
1917,252002.4425
1918,147006.0736
1919,178162.0061
1920,163087.1375
1921,325488.8331
1922,281628.7666
1923,234980.5494
1924,225375.8207
1925,199418.9123
1926,331347.0689
1927,133331.6985
1928,157303.5139
1929,125141.7452
1930,136772.6585
1931,145418.3209
1932,141859.1381
1933,175871.9915
1934,179771.9481
1935,171495.8884
1936,186096.4334
1937,183170.8919
1938,170873.7153
1939,244919.9827
1940,196077.512
1941,172380.032
1942,183891.9369
1943,237748.3529
1944,349215.9531
1945,362118.1628
1946,126720.664
1947,175693.3389
1948,157128.5603
1949,227635.0809
1950,193302.0679
1951,240682.286
1952,210251.7448
1953,168228.0668
1954,191630.0273
1955,136114.3265
1956,317883.4901
1957,156610.9656
1958,293583.3969
1959,142607.4846
1960,113309.5694
1961,124764.1808
1962,103082.3467
1963,111513.0845
1964,105907.4626
1965,145636.8665
1966,141527.9781
1967,287706.5811
1968,393368.3022
1969,357698.0754
1970,407798.4622
1971,464596.3386
1972,356387.0009
1973,286245.0268
1974,323654.6288
1975,472281.3121
1976,285798.0778
1977,347647.7191
1978,346802.4133
1979,331859.6877
1980,205933.3489
1981,326615.1857
1982,238037.8729
1983,226700.0788
1984,176376.79
1985,226941.7468
1986,209553.8513
1987,188728.0052
1988,175210.1489
1989,195304.8683
1990,208834.0279
1991,244290.5828
1992,214911.8482
1993,175226.9537
1994,228199.1226
1995,185560.5696
1996,242785.0415
1997,290718.7144
1998,295435.1546
1999,267616.7313
2000,320597.4286
2001,276953.2485
2002,242378.5346
2003,260078.8068
2004,290387.7031
2005,225402.6206
2006,221842.7533
2007,251405.8234
2008,208401.0146
2009,196190.6232
2010,195277.1264
2011,142288.2168
2012,172644.1865
2013,173036.8765
2014,178441.5931
2015,206195.5667
2016,187744.1261
2017,193058.0556
2018,123197.3167
2019,136169.5072
2020,103583.8344
2021,107642.288
2022,168073.9737
2023,141661.9358
2024,265734.7744
2025,364639.1443
2026,174708.6463
2027,160112.0821
2028,160768.9071
2029,160894.9418
2030,247220.5711
2031,224008.4875
2032,228065.8894
2033,238691.5086
2034,169826.2664
2035,225224.8173
2036,198861.6809
2037,200223.5049
2038,312188.0513
2039,238121.2948
2040,284793.6821
2041,266034.2876
2042,209102.2046
2043,173410.5264
2044,176596.0749
2045,207591.0573
2046,137679.592
2047,137794.283
2048,144192.5103
2049,146163.1567
2050,172658.4879
2051,107066.9832
2052,127864.4724
2053,147718.7027
2054,96525.12672
2055,146175.8294
2056,154022.9601
2057,113431.1612
2058,211578.6764
2059,130232.1687
2060,164666.3945
2061,175370.8716
2062,127992.4219
2063,113115.4447
2064,130036.7071
2065,120700.2555
2066,166120.643
2067,108270.0858
2068,148945.082
2069,87412.06164
2070,116892.3944
2071,99349.33807
2072,142454.398
2073,132186.6559
2074,181195.699
2075,149463.2851
2076,124193.5903
2077,147896.4288
2078,123427.8272
2079,135385.8165
2080,121119.1555
2081,130095.4337
2082,118227.4966
2083,144303.3462
2084,112050.9998
2085,112990.1468
2086,123976.9417
2087,124824.6595
2088,98914.92863
2089,84315.3419
2090,125509.565
2091,102004.8334
2092,123296.1302
2093,103063.5141
2094,110782.6451
2095,138794.3776
2096,88009.46738
2097,103617.6841
2098,142306.9389
2099,64163.51888
2100,72134.34635
2101,109373.4456
2102,128689.33
2103,103714.2892
2104,142468.2823
2105,123526.8386
2106,63301.70319
2107,203685.5074
2108,116478.51
2109,106039.9599
2110,129785.0758
2111,142922.9876
2112,132589.79
2113,110815.4449
2114,123952.5698
2115,153269.665
2116,120451.9218
2117,146024.8236
2118,125329.6422
2119,110877.9683
2120,116742.4099
2121,90857.46254
2122,109660.557
2123,91282.63276
2124,164455.2019
2125,128542.0415
2126,144491.3086
2127,162578.6678
2128,121471.0693
2129,95567.40722
2130,114184.93
2131,134633.0743
2132,111637.484
2133,120849.0313
2134,120737.6986
2135,97765.9005
2136,71450.33532
2137,104765.0164
2138,129478.2679
2139,155939.4616
2140,141188.0148
2141,169540.9912
2142,122734.6152
2143,145387.2335
2144,116017.0719
2145,138817.9994
2146,169356.7808
2147,149911.7264
2148,144394.3425
2149,153232.8401
2150,230475.8745
2151,125230.9151
2152,158135.1825
2153,163944.3633
2154,104688.2447
2155,139386.104
2156,233680.6074
2157,223950.2786
2158,242558.4573
2159,213905.5266
2160,190022.2184
2161,235836.9704
2162,373161.2633
2163,299856.6118
2164,256740.9545
2165,220183.6074
2166,156226.9997
2167,217060.3322
2168,184875.8734
2169,191850.6058
2170,216754.7789
2171,150778.4688
2172,133317.8694
2173,172659.5619
2174,224307.9362
2175,291406.3905
2176,299236.4708
2177,241043.3112
2178,217431.3728
2179,140516.376
2180,221179.7978
2181,192155.4564
2182,221953.0672
2183,189643.6162
2184,121219.2812
2185,127293.4126
2186,143330.5198
2187,160949.5408
2188,159448.1888
2189,269340.2592
2190,80528.5055
2191,81863.97085
2192,87169.02804
2193,108917.632
2194,106768.0711
2195,102443.0771
2196,101719.4131
2197,113649.9373
2198,160846.7352
2199,180547.2412
2200,156030.8152
2201,151553.018
2202,219899.2623
2203,145242.4048
2204,171279.3369
2205,112154.9473
2206,141206.8093
2207,211256.3468
2208,274554.5054
2209,217819.0265
2210,127762.6808
2211,119525.1386
2212,120038.167
2213,99515.61287
2214,125304.7919
2215,100397.3813
2216,132871.7647
2217,62425.66671
2218,81399.1798
2219,80452.04272
2220,76711.8
2221,264968.8488
2222,243964.6055
2223,258014.9013
2224,221270.1324
2225,132761.5617
2226,178271.8826
2227,194096.1637
2228,255764.0689
2229,249305.1441
2230,147929.5692
2231,209027.2088
2232,175408.0641
2233,172646.0749
2234,233748.9916
2235,201311.1262
2236,252239.4753
2237,285897.338
2238,212101.1485
2239,114983.16
2240,150846.6459
2241,143767.96
2242,117791.6158
2243,128233.6485
2244,101126.4785
2245,98502.97113
2246,136609.5093
2247,116437.5087
2248,128098.1117
2249,124946.4949
2250,128712.1608
2251,91187.21837
2252,178092.1774
2253,158414.4854
2254,186469.6051
2255,191102.662
2256,179930.9988
2257,209409.5599
2258,163685.6098
2259,181389.4224
2260,148615.7686
2261,208636.4558
2262,222905.4225
2263,353910.3598
2264,455209.3967
2265,168464.1848
2266,291532.7245
2267,347439.9045
2268,409103.0928
2269,153033.1188
2270,199001.0296
2271,211053.2691
2272,200009.6418
2273,156821.9442
2274,180099.6032
2275,152118.3391
2276,190208.8092
2277,180073.6423
2278,146560.4749
2279,121237.2251
2280,114676.2923
2281,156794.5725
2282,181484.391
2283,110417.9214
2284,108853.7296
2285,137601.8845
2286,123546.2749
2287,357049.4415
2288,277786.5513
2289,364476.5487
2290,437754.2208
2291,325017.0665
2292,403400.4888
2293,441212.2908
2294,393754.7317
2295,454276.531
2296,277742.8967
2297,327461.4595
2298,315228.5892
2299,355150.7162
2300,332991.0424
2301,303938.1706
2302,254412.108
2303,259728.5214
2304,261804.6534
2305,192451.7288
2306,185732.6495
2307,210742.008
2308,223701.3783
2309,275553.2536
2310,234008.7888
2311,215243.5032
2312,168619.6627
2313,172583.3081
2314,176606.6687
2315,182131.9136
2316,205389.2899
2317,186440.9955
2318,175638.2523
2319,186118.1403
2320,187743.4202
2321,244346.1011
2322,183371.0053
2323,193995.2354
2324,192153.7903
2325,212610.7025
2326,181573.2087
2327,203753.1906
2328,220048.2106
2329,193194.9942
2330,183698.0239
2331,330533.2271
2332,402196.0219
2333,327132.1336
2334,254708.64
2335,275234.5683
2336,299508.6313
2337,197878.321
2338,270922.2109
2339,235816.2135
2340,363042.2827
2341,215098.2872
2342,239829.2112
2343,233338.3746
2344,225049.5656
2345,237607.1718
2346,215530.6531
2347,193924.7464
2348,239117.6639
2349,169977.9832
2350,289205.8546
2351,237211.8775
2352,249836.2541
2353,240434.4208
2354,137670.7357
2355,145062.344
2356,149412.8854
2357,187252.6282
2358,189959.7723
2359,138695.8523
2360,121600.479
2361,141975.6711
2362,261524.0259
2363,142910.1899
2364,168786.8611
2365,217891.5712
2366,197727.751
2367,220463.5019
2368,204703.4746
2369,206490.2544
2370,165680.0659
2371,156497.9144
2372,184618.975
2373,267670.3559
2374,302116.0428
2375,249132.2808
2376,276779.9725
2377,320791.2684
2378,144625.122
2379,202135.6523
2380,148654.5343
2381,167848.4672
2382,213872.9686
2383,201911.5289
2384,247332.5354
2385,174514.487
2386,133799.698
2387,132649.5649
2388,109310.8927
2389,125795.5939
2390,148372.3778
2391,144277.0082
2392,113383.6151
2393,171053.3421
2394,142629.1131
2395,207426.1396
2396,144656.5042
2397,205381.8951
2398,140701.2786
2399,68168.65359
2400,71797.98317
2401,114634.9456
2402,134644.8981
2403,145968.4647
2404,152790.1976
2405,158446.6938
2406,139988.4743
2407,126060.5458
2408,148465.4706
2409,121387.1589
2410,167738.6991
2411,115453.9157
2412,147801.1719
2413,129256.0996
2414,145991.0164
2415,133395.4614
2416,120503.0821
2417,131492.1933
2418,135010.0279
2419,126965.7962
2420,122153.4361
2421,139569.57
2422,97079.67623
2423,112159.9476
2424,164250.184
2425,194760.9988
2426,129703.6814
2427,124408.627
2428,180424.3599
2429,117239.0462
2430,135691.1961
2431,113581.1722
2432,147524.1691
2433,142690.1478
2434,135202.766
2435,146018.7463
2436,110485.326
2437,106770.6958
2438,123058.1667
2439,109192.752
2440,125108.2754
2441,99777.94113
2442,97583.65811
2443,126524.7663
2444,129621.4154
2445,89446.06687
2446,126801.1251
2447,176942.0257
2448,130051.3034
2449,108200.498
2450,148817.6712
2451,118576.3211
2452,194508.8077
2453,96108.43789
2454,117297.8782
2455,124587.5815
2456,122141.2254
2457,127360.7149
2458,127860.8426
2459,108655.4224
2460,146252.2034
2461,130606.1109
2462,130195.2538
2463,125550.8719
2464,163419.7574
2465,138941.9809
2466,109508.4093
2467,139564.7524
2468,82621.52433
2469,79646.89035
2470,183484.9059
2471,196176.3961
2472,151909.5631
2473,106310.838
2474,79478.11254
2475,226193.9101
2476,109316.6804
2477,120257.9971
2478,151763.3274
2479,107731.1054
2480,157564.8261
2481,124266.2936
2482,127291.9566
2483,113080.542
2484,126671.1239
2485,129719.8876
2486,150208.4412
2487,171498.3724
2488,168308.7134
2489,154808.0708
2490,138053.2256
2491,89617.97078
2492,187102.3805
2493,148221.7133
2494,138087.212
2495,87285.53591
2496,236669.6659
2497,148769.1273
2498,105753.9852
2499,88838.41043
2500,115339.5966
2501,130437.7159
2502,140381.758
2503,95998.76361
2504,157088.9814
2505,223985.1069
2506,247898.7135
2507,277707.7377
2508,252359.1597
2509,219150.7089
2510,221312.2578
2511,175581.3909
2512,206295.9552
2513,220796.0065
2514,275638.0955
2515,148101.5461
2516,180155.1323
2517,148919.6657
2518,148179.6788
2519,240982.0017
2520,225334.3799
2521,186217.9684
2522,222965.2546
2523,121542.629
2524,136703.9159
2525,143885.5006
2526,133765.0072
2527,122054.3694
2528,125635.0264
2529,136431.3557
2530,132598.5268
2531,251628.9982
2532,225477.3777
2533,194988.9949
2534,233600.1087
2535,288139.5142
2536,213904.4682
2537,238511.3605
2538,185893.5208
2539,189655.2658
2540,179933.2264
2541,188055.2604
2542,157680.5065
2543,127532.7056
2544,113864.7937
2545,134406.0879
2546,126915.5465
2547,144679.9334
2548,157122.0042
2549,154325.4691
2550,914189.9782
2551,142917.5248
2552,129316.2229
2553,79265.84783
2554,94334.54968
2555,125340.1464
2556,99283.54011
2557,106501.0738
2558,137697.905
2559,138274.9017
2560,162484.5351
2561,160598.8109
2562,141349.6113
2563,155196.557
2564,207792.9301
2565,145778.4749
2566,155428.1158
2567,146482.7964
2568,181542.632
2569,206990.5372
2570,125259.7361
2571,180078.4153
2572,162648.6671
2573,213198.7618
2574,301459.7136
2575,124762.7512
2576,111222.325
2577,118825.2933
2578,88881.4429
2579,58048.07719
2580,100660.1556
2581,114649.1829
2582,120234.9761
2583,282965.9863
2584,176113.9811
2585,184930.3426
2586,219897.1892
2587,206032.3737
2588,143781.6877
2589,154425.0715
2590,196961.0493
2591,220471.5172
2592,207104.442
2593,234763.1347
2594,190214.8289
2595,199705.6547
2596,281450.5442
2597,176542.8807
2598,285121.6446
2599,312142.7314
2600,140590.2741
2601,146676.4333
2602,85219.86212
2603,89610.20908
2604,88616.90381
2605,80978.01212
2606,146097.5752
2607,221241.0822
2608,186039.949
2609,175503.8004
2610,111374.4424
2611,111335.1433
2612,159278.199
2613,134443.1508
2614,122881.165
2615,157052.927
2616,150997.5122
2617,176466.4014
2618,178470.526
2619,200356.0005
2620,190723.6515
2621,177051.3592
2622,178916.7411
2623,242400.1949
2624,309555.0298
2625,301122.9186
2626,173693.6107
2627,174556.5126
2628,454386.3413
2629,504015.2961
2630,395110.3941
2631,462645.709
2632,383832.3964
2633,306817.2268
2634,381925.5951
2635,161860.5744
2636,184560.6671
2637,179180.9466
2638,250476.5196
2639,189261.7054
2640,148340.2319
2641,108336.4965
2642,179129.5605
2643,113993.9788
2644,125359.5469
2645,113201.269
2646,101461.4712
2647,110548.3486
2648,143182.7609
2649,151523.2182
2650,138846.1719
2651,140981.7399
2652,390734.1883
2653,256674.5396
2654,251980.0283
2655,369507.9911
2656,323614.6479
2657,328664.7535
2658,292679.308
2659,326874.1748
2660,349260.372
2661,354225.3753
2662,340675.8647
2663,300416.0814
2664,273001.6242
2665,319977.7321
2666,291654.2373
2667,175969.6813
2668,183277.8175
2669,178912.5658
2670,278006.6632
2671,188740.5997
2672,200132.7325
2673,198463.9074
2674,195617.7477
2675,181471.1249
2676,194867.8953
2677,194650.8491
2678,259070.2027
2679,272433.229
2680,282353.3596
2681,368528.6203
2682,317324.0621
2683,503995.064
2684,327032.0775
2685,333700.1105
2686,247361.4243
2687,282948.362
2688,220947.5653
2689,210556.9196
2690,378350.7603
2691,183036.4922
2692,140265.9147
2693,197265.9227
2694,135818.6215
2695,191243.8925
2696,184445.6374
2697,178375.6108
2698,191780.6569
2699,174265.5668
2700,158647.7455
2701,151012.7588
2702,118830.8164
2703,135414.4029
2704,139844.2375
2705,112987.0264
2706,112074.9945
2707,128213.7266
2708,125965.895
2709,100950.3702
2710,126168.6647
2711,188058.5578
2712,356599.7386
2713,168356.0513
2714,152427.0018
2715,162933.7742
2716,154591.7035
2717,186857.3549
2718,217789.6062
2719,146109.2417
2720,180831.6537
2721,129889.0828
2722,157217.0109
2723,149744.4059
2724,127642.2241
2725,129806.0681
2726,143295.3296
2727,172486.1565
2728,181715.5541
2729,145114.9252
2730,143914.0348
2731,138274.0229
2732,130060.1946
2733,156139.2309
2734,129648.8736
2735,128209.6535
2736,137871.9045
2737,117805.3431
2738,138011.4349
2739,156329.2373
2740,137112.3207
2741,137174.6772
2742,150568.4744
2743,147153.5342
2744,157313.1249
2745,147243.4692
2746,123667.1045
2747,151885.0189
2748,125046.0114
2749,131623.0379
2750,128882.5514
2751,130595.5594
2752,198479.8183
2753,146034.8703
2754,211792.513
2755,135945.4856
2756,98785.3244
2757,77919.60305
2758,93094.54883
2759,158176.4893
2760,119551.618
2761,140862.461
2762,135882.3636
2763,187007.8221
2764,159467.6184
2765,291419.6832
2766,109876.3682
2767,89249.1643
2768,125743.9944
2769,129027.3588
2770,148422.4331
2771,110390.7411
2772,108580.0317
2773,145787.8844
2774,133890.1884
2775,108718.1585
2776,142218.2144
2777,152871.6999
2778,113225.8892
2779,114868.7203
2780,100560.6818
2781,98078.2654
2782,88502.76427
2783,93673.23409
2784,123620.2334
2785,132254.7302
2786,78551.44564
2787,122099.771
2788,74823.76835
2789,166293.0978
2790,97028.40151
2791,111012.559
2792,63103.10951
2793,135607.6653
2794,95776.76659
2795,119445.4898
2796,100380.5605
2797,177949.745
2798,109068.1823
2799,111321.2662
2800,73602.73818
2801,103238.2523
2802,126125.1567
2803,165375.0417
2804,129362.0818
2805,100123.7094
2806,91019.42514
2807,156854.8735
2808,144288.0773
2809,133409.5937
2810,128072.1453
2811,155863.0834
2812,175454.2422
2813,157865.8579
2814,160335.0356
2815,100366.2516
2816,215621.1278
2817,153430.6435
2818,134166.5244
2819,176807.6874
2820,130197.0905
2821,108480.2981
2822,185735.0279
2823,318059.4256
2824,161938.3242
2825,147156.2616
2826,130724.9912
2827,134660.8438
2828,213082.508
2829,229921.0368
2830,225582.6028
2831,177912.809
2832,233478.8706
2833,271670.643
2834,220901.7472
2835,223932.0053
2836,186727.632
2837,169302.7471
2838,145949.2343
2839,172765.7218
2840,201304.1944
2841,198422.278
2842,227017.042
2843,147310.783
2844,173884.0088
2845,126823.2949
2846,202928.586
2847,208520.3514
2848,213349.0537
2849,194256.6796
2850,282989.3354
2851,210302.2705
2852,233435.4765
2853,236105.7696
2854,141135.7126
2855,198631.038
2856,198090.7308
2857,186965.7526
2858,206875.0071
2859,118562.0917
2860,126682.1145
2861,120739.2962
2862,186274.0882
2863,129727.8655
2864,221371.5226
2865,147226.9474
2866,149432.1531
2867,103496.319
2868,103390.1534
2869,94026.6657
2870,121255.9995
2871,87324.08799
2872,60960.16598
2873,97746.55667
2874,125968.4677
2875,113603.5312
2876,168558.4935
2877,130732.4674
2878,165848.445
2879,134874.3073
2880,102509.6516
2881,143196.491
2882,164633.8636
2883,198386.9421
2884,207314.6529
2885,188888.0622
2886,221037.1418
2887,94307.05114
2888,131582.0787
2889,63942.2992
2890,84552.46433
2891,126481.3237
2892,59696.89061
2893,86657.00136
2894,68539.07592
2895,305953.3475
2896,260989.7283
2897,196345.8223
2898,157090.5485
2899,201184.2888
2900,161702.2061
2901,188331.1209
2902,177040.9257
2903,298594.8975
2904,326982.2358
2905,79323.06991
2906,218922.9813
2907,111200.5817
2908,135448.6103
2909,158987.5943
2910,79813.2206
2911,86947.29227
2912,154552.9813
2913,83969.5735
2914,78772.26947
2915,85658.19041
2916,87448.14817
2917,163991.1082
2918,120078.5493
2919,228236.4412
